연도,광역,시군구,시설명,사업자등록번호,시설군
2020,서울특별시,강남구,씨엠에스영재관학원(CMS에듀),120-85-33665,학원
2020,서울특별시,강남구,씨티칼리지요양병원,624-96-00624,노인요양시설
2020,서울특별시,강남구,아남타워,220-86-09176,실내주차장
2020,서울특별시,강남구,아세아타워,220-81-23120,실내주차장
2020,서울특별시,강남구,아이디 타워,215-86-52007,실내주차장
2020,서울특별시,강남구,아이디병원,211-09-45158,의료기관
2020,서울특별시,강남구,아이뜰어린이집,631-80-00145,어린이집
2020,서울특별시,강남구,아이센스 PC방,392-05-00113,PC영업시설
2020,서울특별시,강남구,아이센스리그PC방,894-07-01062,PC영업시설
2020,서울특별시,강남구,아이콘역삼빌딩,208-81-13302,실내주차장
2020,서울특별시,강남구,아이파크타워,114-81-71782,실내주차장
2020,서울특별시,강남구,아주산업㈜ 아주빌딩,220-85-06551,실내주차장
2020,서울특별시,강남구,아카데미프라자,206-02-93213,대규모점포
2020,서울특별시,강남구,아크플레이스,106-81-66518,실내주차장
2020,서울특별시,강남구,안다즈하얏트호텔,120-87-57657,실내주차장
2020,서울특별시,강남구,압구정PSA어학원,211-85-42704,학원
2020,서울특별시,강남구,압구정로데오거리역(분당선),314-82-10024,지하역사
2020,서울특별시,강남구,압구정아람어린이집,211-80-05951,어린이집
2020,서울특별시,강남구,압구정어린이집,211-80-02804,어린이집
2020,서울특별시,강남구,압구정역(3호선),114-82-01319,지하역사
2020,서울특별시,강남구,앙즐레 산후조리원,220-91-21209,산후조리원
2020,서울특별시,강남구,야드엘 파이낸스빌딩(강남뱅뱅),229-81-19507,실내주차장
2020,서울특별시,강남구,언북초등학교 공영주차장,211-82-12704,실내주차장
2020,서울특별시,강남구,언주초등학교 공영주차장,211-82-12704,실내주차장
2020,서울특별시,강남구,에스모드서울패션디자인학원,211-81-79843,학원
2020,서울특별시,강남구,에프앤에프 역삼동 사옥,214-86-09977,실내주차장
2020,서울특별시,강남구,엔씨소프트 R&D센타(엔씨타워1),220-81-43000,실내주차장
2020,서울특별시,강남구,엔지니어링공제조합,120-82-01901,실내주차장
2020,서울특별시,강남구,엔탑PC방,237-04-00838,PC영업시설
2020,서울특별시,강남구,엘 산후조리원,709-86-01153,의료기관
2020,서울특별시,강남구,엘리에나호텔,117-81-62531,실내주차장
2020,서울특별시,강남구,여삼빌딩,120-81-06461,실내주차장
2020,서울특별시,강남구,역삼1동문화센터,211-82-12704,실내주차장
2020,서울특별시,강남구,역삼SK리더스뷰,220-82-62907,실내주차장
2020,서울특별시,강남구,역삼가애어린이집,220-82-01220,어린이집
2020,서울특별시,강남구,역삼서해더블루(역삼종합시장 더블루),128-86-25851,실내주차장
2020,서울특별시,강남구,역삼서해더블루(역삼종합시장 더블루),128-86-25851,대규모점포
2020,서울특별시,강남구,역삼아르누보씨티,220-85-38596,실내주차장
2020,서울특별시,강남구,역삼에클라트,220-09-22580,실내주차장
2020,서울특별시,강남구,역삼역(2호선),114-82-01319,지하역사
2020,서울특별시,강남구,역삼이스타빌,220-88-24297,실내주차장
2020,서울특별시,강남구,역삼푸르지오시티,509-80-00402,실내주차장
2020,서울특별시,강남구,역삼하이츠빌딩,220-82-62741,실내주차장
2020,서울특별시,강남구,역삼현대벤처텔,220-82-61290,실내주차장
2020,서울특별시,강남구,연봉빌딩,120-05-67557,실내주차장
2020,서울특별시,강남구,연화어린이집,211-80-01557,어린이집
2020,서울특별시,강남구,영동중앙교회,211-82-05896,실내주차장
2020,서울특별시,강남구,영풍빌딩,211-81-11275,실내주차장
2020,서울특별시,강남구,영희초등학교 공영주차장,211-82-12704,실내주차장
2020,서울특별시,강남구,예지어린이집,213-80-02834,어린이집
2020,서울특별시,강남구,오뚜기 어린이집,592-80-00952,어린이집
2020,서울특별시,강남구,오뚜기센터,138-81-03238,실내주차장
2020,서울특별시,강남구,오르다어린이집,120-80-12286,어린이집
2020,서울특별시,강남구,오즈 쓰리팝 피시카페,863-21-00707,PC영업시설
2020,서울특별시,강남구,오즈아레나PC방,318-22-00975,PC영업시설
2020,서울특별시,강남구,오토웨이타워,203-81-58610,실내주차장
2020,서울특별시,강남구,올림피아목욕탕,220-07-44407,목욕장
2020,서울특별시,강남구,올림피아센타빌딩,220-81-13336,실내주차장
2020,서울특별시,강남구,와이비엠어학원,214-90-86331,학원
2020,서울특별시,강남구,와이타워,214-01-41306,실내주차장
2020,서울특별시,강남구,우덕빌딩,314-81-17641,실내주차장
2020,서울특별시,강남구,우리들병원,360-10-00406,의료기관
2020,서울특별시,강남구,우리어린이집,120-80-12025,어린이집
2020,서울특별시,강남구,우성리빙텔,213-80-03003,실내주차장
2020,서울특별시,강남구,우성캐릭터 199,220-82-60893,실내주차장
2020,서울특별시,강남구,우성캐릭터빌,213-01-53828,실내주차장
2020,서울특별시,강남구,우신빌딩,214-81-62040,실내주차장
2020,서울특별시,강남구,원경빌딩,220-81-22378,실내주차장
2020,서울특별시,강남구,원불교 강남 교당,108-82-08812,실내주차장
2020,서울특별시,강남구,위워크타워,107-87-75235,실내주차장
2020,서울특별시,강남구,위워크타워,338-85-01390,실내주차장
2020,서울특별시,강남구,위워크타워,219-81-04744,실내주차장
2020,서울특별시,강남구,윈플러스상가,120-80-04715,실내주차장
2020,서울특별시,강남구,유니북스사옥(튼튼영어사옥),120-81-51404,실내주차장
2020,서울특별시,강남구,유니온센터,220-81-20273,실내주차장
2020,서울특별시,강남구,윤호병원,211-10-41686,의료기관
2020,서울특별시,강남구,윤호산후조리원,224-94-22195,산후조리원
2020,서울특별시,강남구,은성사우나,120-06-11841,목욕장
2020,서울특별시,강남구,은탑타워(컨벤션 헤리츠 웨딩홀),215-81-58141,실내주차장
2020,서울특별시,강남구,을지대학교 강남을지병원,211-82-17903,의료기관
2020,서울특별시,강남구,의료법인참예원의료재단 강남구립행복요양병원,120-82-11700,의료기관
2020,서울특별시,강남구,이강학원 대치프리미엄관,120-87-81138,학원
2020,서울특별시,강남구,이디야빌딩,107-86-16302,실내주차장
2020,서울특별시,강남구,이마트 수서점,206-86-50913,실내주차장
2020,서울특별시,강남구,이마트 수서점,206-86-50913,대규모점포
2020,서울특별시,강남구,이봄씨어터,110-21-21103,영화상영관
2020,서울특별시,강남구,이비스서울호텔,211-86-07005,실내주차장
2020,서울특별시,강남구,이케이타워(서브원 EK타워),120-81-01205,실내주차장
2020,서울특별시,강남구,이투스교육 주식회사,220-81-51631,학원
2020,서울특별시,강남구,인스토피아,209-82-05739,실내주차장
2020,서울특별시,강남구,인우빌딩,211-06-34489,실내주차장
2020,서울특별시,강남구,일옥빌딩,220-81-24279,실내주차장
2020,서울특별시,강남구,일원어린이집,213-80-02998,어린이집
2020,서울특별시,강남구,일원역(3호선),114-82-01319,지하역사
2020,서울특별시,강남구,임페리얼 팰리스 호텔,211-86-87163,목욕장
2020,서울특별시,강남구,임페리얼 팰리스 호텔,211-86-87163,실내주차장
2020,서울특별시,강남구,자람어린이집,213-80-03041,어린이집
2020,서울특별시,강남구,자생한방병원,211-90-11471,실내주차장
2020,서울특별시,강남구,자생한방병원,211-90-11471,의료기관
2020,서울특별시,강남구,재단법인베스티안재단 베스티안서울병원,854-82-00136,의료기관
2020,서울특별시,강남구,재단법인서울의과학연구소 강남하나로의원,391-82-00028,의료기관
2020,서울특별시,강남구,재단법인한국의학연구소 강남의원,220-82-02267,의료기관
2020,서울특별시,강남구,점프밀라노,845-20-00129,대규모점포
2020,서울특별시,강남구,점프밀라노,845-20-00129,실내주차장
2020,서울특별시,강남구,정보학원,211-88-37594,학원
2020,서울특별시,강남구,정석빌딩,207-85-14039,실내주차장
2020,서울특별시,강남구,제1청담어학원,211-85-43815,학원
2020,서울특별시,강남구,제이타워,211-87-68936,실내주차장
2020,서울특별시,강남구,제일정형외과병원,220-90-45752,실내주차장
2020,서울특별시,강남구,제일정형외과병원,220-90-45752,의료기관
2020,서울특별시,강남구,㈜그녀의정원드라마산후조리원,220-88-73288,산후조리원
2020,서울특별시,강남구,㈜대웅제약,124-86-01143,실내주차장
2020,서울특별시,강남구,㈜도곡궁산후조리원,220-88-81513,산후조리원
2020,서울특별시,강남구,㈜동영이엔지,134-81-06913,실내주차장
2020,서울특별시,강남구,㈜삼탄,120-81-22535,실내주차장
2020,서울특별시,강남구,㈜세정서울지사,114-85-10672,실내주차장
2020,서울특별시,강남구,주식회사 크리스에프앤씨,207-81-52490,실내주차장
2020,서울특별시,강남구,㈜운남메니지먼트(서림빌딩),213-81-73618,실내주차장
2020,서울특별시,강남구,㈜이마트 역삼점 (한솔필리아),206-86-50913,대규모점포
2020,서울특별시,강남구,㈜청담마리더블레스 산후조리원,299-88-00215,산후조리원
2020,서울특별시,강남구,㈜하이마트사옥,104-81-16860,실내주차장
2020,서울특별시,강남구,㈜한솔필리아,220-88-16685,대규모점포
2020,서울특별시,강남구,㈜한솔필리아,220-88-16685,실내주차장
2020,서울특별시,강남구,㈜한화갤러리아명품관(동관),211-85-07124,대규모점포
2020,서울특별시,강남구,㈜한화갤러리아명품관(서관),211-85-07124,실내주차장
2020,서울특별시,강남구,㈜한화갤러리아명품관(서관),211-85-07124,대규모점포
2020,서울특별시,강남구,㈜헤리티지산후조리원,120-88-05345,산후조리원
2020,서울특별시,강남구,㈜호산산후웰빙센터(호산산후조리원),203-81-26535,산후조리원
2020,서울특별시,강남구,지예슬어린이집,220-80-07633,어린이집
2020,서울특별시,강남구,지혜어린이집,581-80-01500,어린이집
2020,서울특별시,강남구,차의과학대학교 강남차병원,220-82-01517,산후조리원
2020,서울특별시,강남구,차의과학대학교 강남차병원,220-82-01517,의료기관
2020,서울특별시,강남구,채널리저브(골드타워빌딩),310-82-64912,실내주차장
2020,서울특별시,강남구,천주교 개포성당,201-82-00972,실내주차장
2020,서울특별시,강남구,청담마리산부인과의원,211-90-28730,의료기관
2020,서울특별시,강남구,청담병원,659-93-00084,의료기관
2020,서울특별시,강남구,청담삼익상가,120-80-00169,대규모점포
2020,서울특별시,강남구,청담스퀘어,709-85-00730,실내주차장
2020,서울특별시,강남구,청담어린이집,211-80-05607,어린이집
2020,서울특별시,강남구,청담에비뉴,211-87-52190,실내주차장
2020,서울특별시,강남구,청담역(7호선),218-82-00999,지하역사
2020,서울특별시,강남구,청담역푸르지오시티,120-85-47024,실내주차장
2020,서울특별시,강남구,청담참튼튼병원,211-90-92305,의료기관
2020,서울특별시,강남구,청담힐요양병원,507-98-38800,노인요양시설
2020,서울특별시,강남구,청솔학원,220-85-24205,학원
2020,서울특별시,강남구,청수어린이집,211-80-01896,어린이집
2020,서울특별시,강남구,청실종합상가,120-80-05048,대규모점포
2020,서울특별시,강남구,청운교회,220-82-01235,실내주차장
2020,서울특별시,강남구,최선고등관학원,120-91-07547,학원
2020,서울특별시,강남구,최선어학원,120-86-24881,학원
2020,서울특별시,강남구,춘천옥불가마,213-02-55314,목욕장
2020,서울특별시,강남구,충현어린이집,220-82-02137,어린이집
2020,서울특별시,강남구,충현어린이집,747-80-01420,어린이집
2020,서울특별시,강남구,칠오일빌딩(751빌딩),212-36-67506,실내주차장
2020,서울특별시,강남구,카이트타워,220-88-48299,실내주차장
2020,서울특별시,강남구,캐럴라인타워,102-81-19575,실내주차장
2020,서울특별시,강남구,캠코양재타워,220-82-00779,실내주차장
2020,서울특별시,강남구,컨벤션센터,120-82-00071,실내주차장
2020,서울특별시,강남구,컨벤션센터 (COEX)전시장,120-82-00071,전시시설
