"id","nm","adr","x","y","park_lot"
5358,"","서울특별시 동대문구 청량리동 199-171번지",127.0432909,37.58737663,5
5359,"","서울특별시 동대문구 청량리동 199-172번지",127.0431135,37.58783683,5
5360,"","서울특별시 동대문구 청량리동 199-186번지",127.0450837,37.58797719,4
5361,"성우파크빌","서울특별시 동대문구 청량리동 199-188번지",127.0448202,37.58794558,8
5362,"","서울특별시 동대문구 청량리동 199-193번지",127.0445951,37.58777916,5
5363,"대창쉐르빌","서울특별시 동대문구 청량리동 199-194번지",127.0445807,37.58792882,6
5364,"기웅베스트빌","서울특별시 동대문구 청량리동 199-198번지",127.0443194,37.58765295,4
5365,"기웅베스트빌","서울특별시 동대문구 청량리동 199-199번지",127.0443247,37.58754843,6
5366,"동일스카이씨티","서울특별시 동대문구 청량리동 199-200번지",127.044139,37.5875075,7
5367,"대창쉐르빌","서울특별시 동대문구 청량리동 199-201번지",127.0441256,37.58766554,8
5368,"","서울특별시 동대문구 청량리동 199-203번지",127.0441051,37.58785305,5
5369,"","서울특별시 동대문구 청량리동 199-205번지",127.0438597,37.58789548,4
5370,"동일스카이씨티빌","서울특별시 동대문구 청량리동 199-206번지",127.0438735,37.58775853,8
5371,"동일스카이씨티빌","서울특별시 동대문구 청량리동 199-208번지",127.0438923,37.58757589,8
5372,"동일스카이씨티빌(102동)","서울특별시 동대문구 청량리동 199-210번지",127.0439015,37.58743164,6
5373,"","서울특별시 동대문구 청량리동 199-211번지",127.0437156,37.58740107,2
5374,"해성빌라트10차","서울특별시 동대문구 청량리동 199-212번지",127.0437024,37.58755443,8
5375,"홍릉그린빌라","서울특별시 동대문구 청량리동 199-215번지",127.0436727,37.58783311,9
5376,"","서울특별시 동대문구 청량리동 199-218번지",127.0434582,37.58773436,3
5377,"멤버스빌","서울특별시 동대문구 청량리동 199-219번지",127.0434466,37.58760245,6
5378,"성우파크빌","서울특별시 동대문구 청량리동 199-250번지",127.0448066,37.58780296,8
5379,"","서울특별시 동대문구 청량리동 2-15번지",127.0517947,37.587133,3
5380,"동대문소방서 청량리119안전센터","서울특별시 동대문구 청량리동 2-4번지",127.0523198,37.58712791,4
5381,"","서울특별시 동대문구 청량리동 2-5번지",127.0520982,37.58681896,2
5382,"에이플러스 청량","서울특별시 동대문구 청량리동 2-6번지",127.0522146,37.58706182,31
5383,"","서울특별시 동대문구 청량리동 2-7번지",127.0521884,37.58690866,22
5384,"홍릉문화복지센터","서울특별시 동대문구 청량리동 203-1번지",127.0427569,37.58746161,16
5385,"","서울특별시 동대문구 청량리동 205-137번지",127.0421107,37.59002517,2
5386,"","서울특별시 동대문구 청량리동 205-139번지",127.0418884,37.59002164,2
5387,"","서울특별시 동대문구 청량리동 205-150번지",127.0417725,37.58990509,2
5388,"","서울특별시 동대문구 청량리동 205-156번지",127.0402134,37.58846531,2
5389,"","서울특별시 동대문구 청량리동 205-34번지",127.0402383,37.58837061,1
5390,"","서울특별시 동대문구 청량리동 205-45번지",127.0404435,37.58803717,1
5391,"","서울특별시 동대문구 청량리동 205-46번지",127.0404089,37.58840884,1
5392,"","서울특별시 동대문구 청량리동 205-4번지",127.0411923,37.59027606,2
5393,"","서울특별시 동대문구 청량리동 205-556번지",127.0418816,37.59093994,1
5394,"","서울특별시 동대문구 청량리동 205-562번지",127.0415247,37.59086843,13
5395,"","서울특별시 동대문구 청량리동 205-596번지",127.0416872,37.59066664,3
5396,"","서울특별시 동대문구 청량리동 205-623번지",127.0406308,37.58854526,1
5397,"","서울특별시 동대문구 청량리동 205-65번지",127.0402733,37.58799506,1
5398,"경희사이버대학교 아카피스","서울특별시 동대문구 청량리동 205-694번지",127.0425781,37.58847854,7
5399,"강씨댁","서울특별시 동대문구 청량리동 205-713번지",127.0417203,37.59101495,4
5400,"신주아파트","서울특별시 동대문구 청량리동 205-755번지",127.0410909,37.59086678,17
5401,"삼호VILL","서울특별시 동대문구 청량리동 205-759번지",127.0405699,37.5909085,11
5402,"신원아뜨리움","서울특별시 동대문구 청량리동 205-760번지",127.0407939,37.59095635,8
5403,"라인주택","서울특별시 동대문구 청량리동 205-761번지",127.0407971,37.59082724,6
5404,"","서울특별시 동대문구 청량리동 205-766번지",127.040303,37.5909058,3
5405,"","서울특별시 동대문구 청량리동 205-776번지",127.0412893,37.59107106,5
5406,"","서울특별시 동대문구 청량리동 205-79번지",127.0406963,37.58955543,3
5407,"","서울특별시 동대문구 청량리동 206-13번지",127.0462299,37.59113824,3
5408,"","서울특별시 동대문구 청량리동 206-17번지",127.0472735,37.59036631,2
5409,"동대문구정보화도서관","서울특별시 동대문구 청량리동 206-19번지",127.0470537,37.58971002,1
5410,"홍릉시연장","서울특별시 동대문구 청량리동 206-1번지",127.0449158,37.59117119,26
5411,"","서울특별시 동대문구 청량리동 206-46번지",127.0428209,37.59051847,49
5412,"","서울특별시 동대문구 청량리동 206-57번지",127.0476109,37.59010642,1
5413,"","서울특별시 동대문구 청량리동 206-5번지",127.0461901,37.59091184,7
5414,"청량리동 206-8 제2종근린생활시설 (안혁진)","서울특별시 동대문구 청량리동 206-8번지",127.0459145,37.59084816,2
5415,"지식협력단지","서울특별시 동대문구 청량리동 207-41번지",127.0426651,37.59475797,69
5416,"국립산림과학원(임산자원이용연구동)","서울특별시 동대문구 청량리동 207번지",127.0438453,37.59331397,266
5417,"","서울특별시 동대문구 청량리동 209-25번지",127.0465469,37.58662496,1
5418,"","서울특별시 동대문구 청량리동 209-2번지",127.0467713,37.58657351,1
5419,"홍릉동부아파트","서울특별시 동대문구 청량리동 213번지",127.0450715,37.58540721,554
5420,"","서울특별시 동대문구 청량리동 216번지",127.0451818,37.58500235,3
5421,"중앙애플비","서울특별시 동대문구 청량리동 219번지",127.0450297,37.58472796,33
5422,"청량리성당","서울특별시 동대문구 청량리동 220번지",127.044904,37.58431743,21
5423,"","서울특별시 동대문구 청량리동 222-11번지",127.0446457,37.58417301,1
5424,"","서울특별시 동대문구 청량리동 223-3번지",127.0448526,37.58396444,6
5425,"","서울특별시 동대문구 청량리동 223-4번지",127.0446554,37.58389559,4
5426,"","서울특별시 동대문구 청량리동 224-3번지",127.0446901,37.58368141,4
5427,"","서울특별시 동대문구 청량리동 224-4번지",127.0446482,37.58377891,6
5428,"","서울특별시 동대문구 청량리동 225-4번지",127.0447642,37.58341937,7
5429,"","서울특별시 동대문구 청량리동 232-1번지",127.0453971,37.58450798,31
5430,"서울동대문경찰서민원동","서울특별시 동대문구 청량리동 232-2번지",127.0452634,37.58409781,16
5431,"","서울특별시 동대문구 청량리동 249번지",127.0461605,37.5811814,3
5432,"","서울특별시 동대문구 청량리동 27-7번지",127.0497044,37.58649266,2
5433,"","서울특별시 동대문구 청량리동 30-10번지",127.0502123,37.58476236,2
5434,"","서울특별시 동대문구 청량리동 30-6번지",127.0504903,37.58486225,6
5435,"","서울특별시 동대문구 청량리동 305번지",127.0448731,37.58190431,4
5436,"","서울특별시 동대문구 청량리동 30번지",127.0505932,37.58520315,6
5437,"","서울특별시 동대문구 청량리동 316번지",127.0447953,37.58235439,1
5438,"","서울특별시 동대문구 청량리동 317번지",127.044679,37.58273032,54
5439,"그린타워","서울특별시 동대문구 청량리동 31번지",127.0508098,37.58554534,94
5440,"","서울특별시 동대문구 청량리동 33-10번지",127.0497392,37.58517495,2
5441,"","서울특별시 동대문구 청량리동 33-12번지",127.0496645,37.58522066,3
5442,"","서울특별시 동대문구 청량리동 33-17번지",127.0495192,37.58538957,2
5443,"","서울특별시 동대문구 청량리동 33-22번지",127.0491866,37.58535141,3
5444,"","서울특별시 동대문구 청량리동 33-3번지",127.0492614,37.58551762,4
5445,"청량리 근생 및 다가구주택","서울특별시 동대문구 청량리동 33-6번지",127.0497225,37.58544201,2
5446,"","서울특별시 동대문구 청량리동 33-7번지",127.0498889,37.58543131,1
5447,"","서울특별시 동대문구 청량리동 33-8번지",127.0498863,37.58534418,2
5448,"","서울특별시 동대문구 청량리동 346-1번지",127.0441915,37.58408416,1
5449,"","서울특별시 동대문구 청량리동 348번지",127.0442791,37.58421045,3
5450,"","서울특별시 동대문구 청량리동 359번지",127.0440709,37.58458597,4
5451,"","서울특별시 동대문구 청량리동 36-11번지",127.0501269,37.58574926,1
5452,"","서울특별시 동대문구 청량리동 36-2번지",127.0500113,37.58587283,3
5453,"","서울특별시 동대문구 청량리동 36-5번지",127.0498378,37.58582695,2
5454,"","서울특별시 동대문구 청량리동 367-9번지",127.0440527,37.58485627,1
5455,"","서울특별시 동대문구 청량리동 37-12번지",127.0495346,37.58565481,2
5456,"새울센스빌","서울특별시 동대문구 청량리동 37-1번지",127.0493749,37.58578174,16
5457,"","서울특별시 동대문구 청량리동 37-9번지",127.0496391,37.58583542,3
5458,"","서울특별시 동대문구 청량리동 377번지",127.0437442,37.58572495,3
5459,"","서울특별시 동대문구 청량리동 37번지",127.0493731,37.5860023,2
5460,"","서울특별시 동대문구 청량리동 38-17번지",127.0502668,37.58625826,2
5461,"","서울특별시 동대문구 청량리동 38-18번지",127.0502583,37.58614771,2
5462,"","서울특별시 동대문구 청량리동 38-19번지",127.0503961,37.58614576,8
5463,"","서울특별시 동대문구 청량리동 38-21번지",127.0505506,37.5860965,1
5464,"","서울특별시 동대문구 청량리동 38-22번지",127.0506779,37.58614203,1
5465,"","서울특별시 동대문구 청량리동 38-2번지",127.0495659,37.58633523,2
5466,"","서울특별시 동대문구 청량리동 38-7번지",127.0497389,37.58632525,2
5467,"","서울특별시 동대문구 청량리동 384번지",127.0439931,37.58585279,1
5468,"","서울특별시 동대문구 청량리동 40-17번지",127.0497276,37.58437325,27
5469,"청량리동 40-21 공동주택 (김일)","서울특별시 동대문구 청량리동 40-21번지",127.0499603,37.58446154,2
5470,"서울성심병원","서울특별시 동대문구 청량리동 40-9번지",127.0499637,37.5842853,38
5471,"","서울특별시 동대문구 청량리동 40번지",127.0499951,37.58465298,6
5472,"유암빌딩","서울특별시 동대문구 청량리동 41-7번지",127.0492771,37.58443254,17
5473,"청량리성결교회","서울특별시 동대문구 청량리동 41번지",127.0496521,37.58480684,29
5474,"","서울특별시 동대문구 청량리동 42-11번지",127.0488915,37.58474355,1
5475,"","서울특별시 동대문구 청량리동 42-14번지",127.0486633,37.58473481,4
5476,"","서울특별시 동대문구 청량리동 42-18번지",127.0490008,37.58494803,5
5477,"순수시대","서울특별시 동대문구 청량리동 42-1번지",127.0495554,37.58507339,1
5478,"","서울특별시 동대문구 청량리동 42-3번지",127.0494067,37.58499092,2
5479,"","서울특별시 동대문구 청량리동 42-4번지",127.0493374,37.58492906,1
5480,"","서울특별시 동대문구 청량리동 42-7번지",127.0491393,37.58488913,2
5481,"","서울특별시 동대문구 청량리동 425번지",127.0445277,37.58610839,25
5482,"","서울특별시 동대문구 청량리동 427번지",127.0447324,37.58597028,3
5483,"청량리다세대주택","서울특별시 동대문구 청량리동 428-4번지",127.0446259,37.58575597,6
5484,"","서울특별시 동대문구 청량리동 43-2번지",127.0491763,37.58514257,2
5485,"","서울특별시 동대문구 청량리동 43-3번지",127.0490185,37.58508101,2
5486,"","서울특별시 동대문구 청량리동 43번지",127.0490674,37.58517946,2
5487,"","서울특별시 동대문구 청량리동 44-3번지",127.0485468,37.58488109,3
5488,"그레이스빌","서울특별시 동대문구 청량리동 44-6번지",127.0483081,37.58495038,8
5489,"","서울특별시 동대문구 청량리동 440-17번지",127.0448942,37.58554684,1
5490,"","서울특별시 동대문구 청량리동 440-22번지",127.0448271,37.58569354,2
5491,"","서울특별시 동대문구 청량리동 442-12번지",127.0453838,37.58608373,1
5492,"","서울특별시 동대문구 청량리동 445-40번지",127.0442267,37.58632131,2
5493,"","서울특별시 동대문구 청량리동 445-41번지",127.0443624,37.58634126,2
5494,"","서울특별시 동대문구 청량리동 445-43번지",127.0446314,37.58635801,2
5495,"","서울특별시 동대문구 청량리동 445-44번지",127.0447435,37.58640833,3
5496,"","서울특별시 동대문구 청량리동 445번지",127.044669,37.58659784,7
5497,"구립 청량리 청소년독서실","서울특별시 동대문구 청량리동 446번지",127.0449578,37.58662719,4
5498,"","서울특별시 동대문구 청량리동 447-32번지",127.045033,37.58648598,1
5499,"","서울특별시 동대문구 청량리동 447-34번지",127.0449454,37.5864079,1
5500,"","서울특별시 동대문구 청량리동 44번지",127.0486472,37.58511296,1
5501,"","서울특별시 동대문구 청량리동 45-18번지",127.0480306,37.58549362,2
5502,"","서울특별시 동대문구 청량리동 45-3번지",127.0482726,37.58535729,3
5503,"","서울특별시 동대문구 청량리동 45-4번지",127.0483811,37.58531057,2
5504,"","서울특별시 동대문구 청량리동 45-5번지",127.0484548,37.58522747,2
